kind,stage,severity,seed,condition,accuracy,n
ablation,IT,0.06,3,sheared,0.850000,100
ablation,V1,0.06,4,canonical,0.980000,100
ablation,V1,0.06,4,fragmented,0.520000,100
ablation,V1,0.06,4,low_contrast,0.910000,100
ablation,V1,0.06,4,noise,0.890000,100
ablation,V1,0.06,4,crowded,0.540000,100
ablation,V1,0.06,4,rotated,0.830000,100
ablation,V1,0.06,4,sheared,0.880000,100
ablation,V2,0.06,4,canonical,0.950000,100
ablation,V2,0.06,4,fragmented,0.550000,100
ablation,V2,0.06,4,low_contrast,0.620000,100
ablation,V2,0.06,4,noise,0.880000,100
ablation,V2,0.06,4,crowded,0.410000,100
ablation,V2,0.06,4,rotated,0.840000,100
ablation,V2,0.06,4,sheared,0.870000,100
ablation,V4,0.06,4,canonical,0.970000,100
ablation,V4,0.06,4,fragmented,0.630000,100
ablation,V4,0.06,4,low_contrast,0.880000,100
ablation,V4,0.06,4,noise,0.850000,100
ablation,V4,0.06,4,crowded,0.450000,100
ablation,V4,0.06,4,rotated,0.850000,100
ablation,V4,0.06,4,sheared,0.790000,100
ablation,IT,0.06,4,canonical,1.000000,100
ablation,IT,0.06,4,fragmented,0.640000,100
ablation,IT,0.06,4,low_contrast,0.970000,100
ablation,IT,0.06,4,noise,0.920000,100
ablation,IT,0.06,4,crowded,0.560000,100
ablation,IT,0.06,4,rotated,0.880000,100
ablation,IT,0.06,4,sheared,0.890000,100
ablation,V1,0.06,5,canonical,0.990000,100
ablation,V1,0.06,5,fragmented,0.620000,100
ablation,V1,0.06,5,low_contrast,0.770000,100
ablation,V1,0.06,5,noise,0.950000,100
ablation,V1,0.06,5,crowded,0.560000,100
ablation,V1,0.06,5,rotated,0.870000,100
ablation,V1,0.06,5,sheared,0.880000,100
ablation,V2,0.06,5,canonical,0.990000,100
ablation,V2,0.06,5,fragmented,0.560000,100
ablation,V2,0.06,5,low_contrast,0.940000,100
ablation,V2,0.06,5,noise,0.820000,100
ablation,V2,0.06,5,crowded,0.500000,100
ablation,V2,0.06,5,rotated,0.840000,100
ablation,V2,0.06,5,sheared,0.820000,100
ablation,V4,0.06,5,canonical,0.970000,100
ablation,V4,0.06,5,fragmented,0.630000,100
ablation,V4,0.06,5,low_contrast,0.970000,100
ablation,V4,0.06,5,noise,0.900000,100
ablation,V4,0.06,5,crowded,0.530000,100
ablation,V4,0.06,5,rotated,0.860000,100
ablation,V4,0.06,5,sheared,0.820000,100
ablation,IT,0.06,5,canonical,0.960000,100
ablation,IT,0.06,5,fragmented,0.570000,100
ablation,IT,0.06,5,low_contrast,0.960000,100
ablation,IT,0.06,5,noise,0.950000,100
ablation,IT,0.06,5,crowded,0.540000,100
ablation,IT,0.06,5,rotated,0.890000,100
ablation,IT,0.06,5,sheared,0.860000,100
ablation,V1,0.14,0,canonical,0.790000,100
ablation,V1,0.14,0,fragmented,0.430000,100
ablation,V1,0.14,0,low_contrast,0.710000,100
ablation,V1,0.14,0,noise,0.800000,100
ablation,V1,0.14,0,crowded,0.390000,100
ablation,V1,0.14,0,rotated,0.700000,100
ablation,V1,0.14,0,sheared,0.630000,100
ablation,V2,0.14,0,canonical,0.990000,100
ablation,V2,0.14,0,fragmented,0.590000,100
ablation,V2,0.14,0,low_contrast,0.870000,100
ablation,V2,0.14,0,noise,0.750000,100
ablation,V2,0.14,0,crowded,0.500000,100
ablation,V2,0.14,0,rotated,0.850000,100
ablation,V2,0.14,0,sheared,0.820000,100
ablation,V4,0.14,0,canonical,0.780000,100
ablation,V4,0.14,0,fragmented,0.520000,100
ablation,V4,0.14,0,low_contrast,0.770000,100
ablation,V4,0.14,0,noise,0.780000,100
ablation,V4,0.14,0,crowded,0.350000,100
ablation,V4,0.14,0,rotated,0.650000,100
ablation,V4,0.14,0,sheared,0.580000,100
ablation,IT,0.14,0,canonical,0.920000,100
ablation,IT,0.14,0,fragmented,0.570000,100
ablation,IT,0.14,0,low_contrast,0.880000,100
ablation,IT,0.14,0,noise,0.880000,100
ablation,IT,0.14,0,crowded,0.430000,100
ablation,IT,0.14,0,rotated,0.880000,100
ablation,IT,0.14,0,sheared,0.840000,100
ablation,V1,0.14,1,canonical,0.890000,100
ablation,V1,0.14,1,fragmented,0.430000,100
ablation,V1,0.14,1,low_contrast,0.760000,100
ablation,V1,0.14,1,noise,0.410000,100
ablation,V1,0.14,1,crowded,0.320000,100
ablation,V1,0.14,1,rotated,0.710000,100
ablation,V1,0.14,1,sheared,0.630000,100
ablation,V2,0.14,1,canonical,0.890000,100
ablation,V2,0.14,1,fragmented,0.600000,100
ablation,V2,0.14,1,low_contrast,0.890000,100
ablation,V2,0.14,1,noise,0.770000,100
ablation,V2,0.14,1,crowded,0.400000,100
ablation,V2,0.14,1,rotated,0.780000,100
ablation,V2,0.14,1,sheared,0.660000,100
ablation,V4,0.14,1,canonical,0.880000,100
ablation,V4,0.14,1,fragmented,0.490000,100
ablation,V4,0.14,1,low_contrast,0.810000,100
ablation,V4,0.14,1,noise,0.680000,100
ablation,V4,0.14,1,crowded,0.330000,100
ablation,V4,0.14,1,rotated,0.670000,100
ablation,V4,0.14,1,sheared,0.700000,100
ablation,IT,0.14,1,canonical,0.820000,100
ablation,IT,0.14,1,fragmented,0.520000,100
ablation,IT,0.14,1,low_contrast,0.790000,100
ablation,IT,0.14,1,noise,0.880000,100
ablation,IT,0.14,1,crowded,0.450000,100
ablation,IT,0.14,1,rotated,0.670000,100
ablation,IT,0.14,1,sheared,0.780000,100
ablation,V1,0.14,2,canonical,0.760000,100
ablation,V1,0.14,2,fragmented,0.440000,100
ablation,V1,0.14,2,low_contrast,0.380000,100
ablation,V1,0.14,2,noise,0.500000,100
ablation,V1,0.14,2,crowded,0.340000,100
ablation,V1,0.14,2,rotated,0.610000,100
ablation,V1,0.14,2,sheared,0.600000,100
ablation,V2,0.14,2,canonical,0.920000,100
ablation,V2,0.14,2,fragmented,0.550000,100
ablation,V2,0.14,2,low_contrast,0.900000,100
ablation,V2,0.14,2,noise,0.890000,100
ablation,V2,0.14,2,crowded,0.450000,100
ablation,V2,0.14,2,rotated,0.730000,100
ablation,V2,0.14,2,sheared,0.680000,100
ablation,V4,0.14,2,canonical,0.910000,100
ablation,V4,0.14,2,fragmented,0.370000,100
ablation,V4,0.14,2,low_contrast,0.790000,100
ablation,V4,0.14,2,noise,0.460000,100
ablation,V4,0.14,2,crowded,0.300000,100
ablation,V4,0.14,2,rotated,0.570000,100
ablation,V4,0.14,2,sheared,0.670000,100
ablation,IT,0.14,2,canonical,0.860000,100
ablation,IT,0.14,2,fragmented,0.560000,100
ablation,IT,0.14,2,low_contrast,0.850000,100
ablation,IT,0.14,2,noise,0.820000,100
ablation,IT,0.14,2,crowded,0.420000,100
ablation,IT,0.14,2,rotated,0.720000,100
ablation,IT,0.14,2,sheared,0.730000,100
ablation,V1,0.14,3,canonical,0.780000,100
ablation,V1,0.14,3,fragmented,0.510000,100
ablation,V1,0.14,3,low_contrast,0.490000,100
ablation,V1,0.14,3,noise,0.860000,100
ablation,V1,0.14,3,crowded,0.280000,100
ablation,V1,0.14,3,rotated,0.740000,100
ablation,V1,0.14,3,sheared,0.610000,100
ablation,V2,0.14,3,canonical,0.900000,100
ablation,V2,0.14,3,fragmented,0.520000,100
ablation,V2,0.14,3,low_contrast,0.900000,100
ablation,V2,0.14,3,noise,0.720000,100
ablation,V2,0.14,3,crowded,0.420000,100
ablation,V2,0.14,3,rotated,0.700000,100
ablation,V2,0.14,3,sheared,0.750000,100
ablation,V4,0.14,3,canonical,0.800000,100
ablation,V4,0.14,3,fragmented,0.340000,100
ablation,V4,0.14,3,low_contrast,0.810000,100
ablation,V4,0.14,3,noise,0.810000,100
ablation,V4,0.14,3,crowded,0.330000,100
ablation,V4,0.14,3,rotated,0.560000,100
ablation,V4,0.14,3,sheared,0.700000,100
ablation,IT,0.14,3,canonical,0.830000,100
ablation,IT,0.14,3,fragmented,0.530000,100
ablation,IT,0.14,3,low_contrast,0.790000,100
ablation,IT,0.14,3,noise,0.880000,100
ablation,IT,0.14,3,crowded,0.470000,100
ablation,IT,0.14,3,rotated,0.710000,100
ablation,IT,0.14,3,sheared,0.740000,100
ablation,V1,0.14,4,canonical,0.940000,100
ablation,V1,0.14,4,fragmented,0.400000,100
ablation,V1,0.14,4,low_contrast,0.660000,100
ablation,V1,0.14,4,noise,0.520000,100
ablation,V1,0.14,4,crowded,0.420000,100
ablation,V1,0.14,4,rotated,0.560000,100
ablation,V1,0.14,4,sheared,0.670000,100
ablation,V2,0.14,4,canonical,0.890000,100
ablation,V2,0.14,4,fragmented,0.500000,100
ablation,V2,0.14,4,low_contrast,0.690000,100
ablation,V2,0.14,4,noise,0.200000,100
ablation,V2,0.14,4,crowded,0.300000,100
ablation,V2,0.14,4,rotated,0.590000,100
ablation,V2,0.14,4,sheared,0.550000,100
ablation,V4,0.14,4,canonical,0.770000,100
ablation,V4,0.14,4,fragmented,0.460000,100
ablation,V4,0.14,4,low_contrast,0.740000,100
ablation,V4,0.14,4,noise,0.550000,100
ablation,V4,0.14,4,crowded,0.280000,100
ablation,V4,0.14,4,rotated,0.540000,100
ablation,V4,0.14,4,sheared,0.550000,100
ablation,IT,0.14,4,canonical,0.930000,100
ablation,IT,0.14,4,fragmented,0.650000,100
ablation,IT,0.14,4,low_contrast,0.950000,100
ablation,IT,0.14,4,noise,0.930000,100
ablation,IT,0.14,4,crowded,0.540000,100
ablation,IT,0.14,4,rotated,0.820000,100
ablation,IT,0.14,4,sheared,0.810000,100
ablation,V1,0.14,5,canonical,0.780000,100
ablation,V1,0.14,5,fragmented,0.470000,100
ablation,V1,0.14,5,low_contrast,0.690000,100
ablation,V1,0.14,5,noise,0.920000,100
ablation,V1,0.14,5,crowded,0.310000,100
ablation,V1,0.14,5,rotated,0.690000,100
ablation,V1,0.14,5,sheared,0.760000,100
ablation,V2,0.14,5,canonical,0.970000,100
ablation,V2,0.14,5,fragmented,0.540000,100
ablation,V2,0.14,5,low_contrast,0.860000,100
ablation,V2,0.14,5,noise,0.660000,100
ablation,V2,0.14,5,crowded,0.480000,100
ablation,V2,0.14,5,rotated,0.760000,100
ablation,V2,0.14,5,sheared,0.690000,100
ablation,V4,0.14,5,canonical,0.840000,100
ablation,V4,0.14,5,fragmented,0.590000,100
ablation,V4,0.14,5,low_contrast,0.770000,100
ablation,V4,0.14,5,noise,0.890000,100
ablation,V4,0.14,5,crowded,0.370000,100
ablation,V4,0.14,5,rotated,0.680000,100
ablation,V4,0.14,5,sheared,0.660000,100
ablation,IT,0.14,5,canonical,0.930000,100
ablation,IT,0.14,5,fragmented,0.560000,100
ablation,IT,0.14,5,low_contrast,0.950000,100
ablation,IT,0.14,5,noise,0.900000,100
ablation,IT,0.14,5,crowded,0.470000,100
ablation,IT,0.14,5,rotated,0.810000,100
ablation,IT,0.14,5,sheared,0.780000,100
ablation,V1,0.24,0,canonical,0.760000,100
ablation,V1,0.24,0,fragmented,0.380000,100
ablation,V1,0.24,0,low_contrast,0.430000,100
ablation,V1,0.24,0,noise,0.390000,100
ablation,V1,0.24,0,crowded,0.310000,100
ablation,V1,0.24,0,rotated,0.610000,100
ablation,V1,0.24,0,sheared,0.440000,100
ablation,V2,0.24,0,canonical,0.940000,100
ablation,V2,0.24,0,fragmented,0.580000,100
ablation,V2,0.24,0,low_contrast,0.750000,100
ablation,V2,0.24,0,noise,0.370000,100
ablation,V2,0.24,0,crowded,0.470000,100
ablation,V2,0.24,0,rotated,0.760000,100
ablation,V2,0.24,0,sheared,0.640000,100
ablation,V4,0.24,0,canonical,0.690000,100
ablation,V4,0.24,0,fragmented,0.350000,100
ablation,V4,0.24,0,low_contrast,0.480000,100
ablation,V4,0.24,0,noise,0.710000,100
ablation,V4,0.24,0,crowded,0.330000,100
ablation,V4,0.24,0,rotated,0.570000,100
ablation,V4,0.24,0,sheared,0.480000,100
ablation,IT,0.24,0,canonical,0.890000,100
ablation,IT,0.24,0,fragmented,0.540000,100
ablation,IT,0.24,0,low_contrast,0.850000,100
ablation,IT,0.24,0,noise,0.920000,100
ablation,IT,0.24,0,crowded,0.430000,100
ablation,IT,0.24,0,rotated,0.780000,100
ablation,IT,0.24,0,sheared,0.770000,100
ablation,V1,0.24,1,canonical,0.660000,100
ablation,V1,0.24,1,fragmented,0.280000,100
ablation,V1,0.24,1,low_contrast,0.370000,100
ablation,V1,0.24,1,noise,0.200000,100
ablation,V1,0.24,1,crowded,0.190000,100
ablation,V1,0.24,1,rotated,0.440000,100
ablation,V1,0.24,1,sheared,0.350000,100
ablation,V2,0.24,1,canonical,0.790000,100
ablation,V2,0.24,1,fragmented,0.430000,100
ablation,V2,0.24,1,low_contrast,0.790000,100
ablation,V2,0.24,1,noise,0.460000,100
ablation,V2,0.24,1,crowded,0.320000,100
ablation,V2,0.24,1,rotated,0.620000,100
ablation,V2,0.24,1,sheared,0.560000,100
ablation,V4,0.24,1,canonical,0.600000,100
ablation,V4,0.24,1,fragmented,0.380000,100
ablation,V4,0.24,1,low_contrast,0.420000,100
ablation,V4,0.24,1,noise,0.360000,100
ablation,V4,0.24,1,crowded,0.170000,100
ablation,V4,0.24,1,rotated,0.480000,100
ablation,V4,0.24,1,sheared,0.590000,100
ablation,IT,0.24,1,canonical,0.770000,100
ablation,IT,0.24,1,fragmented,0.550000,100
ablation,IT,0.24,1,low_contrast,0.850000,100
ablation,IT,0.24,1,noise,0.890000,100
ablation,IT,0.24,1,crowded,0.410000,100
ablation,IT,0.24,1,rotated,0.750000,100
ablation,IT,0.24,1,sheared,0.830000,100
ablation,V1,0.24,2,canonical,0.560000,100
ablation,V1,0.24,2,fragmented,0.330000,100
ablation,V1,0.24,2,low_contrast,0.230000,100
ablation,V1,0.24,2,noise,0.560000,100
ablation,V1,0.24,2,crowded,0.250000,100
ablation,V1,0.24,2,rotated,0.540000,100
ablation,V1,0.24,2,sheared,0.510000,100
ablation,V2,0.24,2,canonical,0.910000,100
ablation,V2,0.24,2,fragmented,0.470000,100
ablation,V2,0.24,2,low_contrast,0.640000,100
ablation,V2,0.24,2,noise,0.790000,100
ablation,V2,0.24,2,crowded,0.370000,100
ablation,V2,0.24,2,rotated,0.720000,100
ablation,V2,0.24,2,sheared,0.620000,100
ablation,V4,0.24,2,canonical,0.700000,100
ablation,V4,0.24,2,fragmented,0.390000,100
ablation,V4,0.24,2,low_contrast,0.560000,100
ablation,V4,0.24,2,noise,0.340000,100
ablation,V4,0.24,2,crowded,0.220000,100
ablation,V4,0.24,2,rotated,0.420000,100
ablation,V4,0.24,2,sheared,0.550000,100
ablation,IT,0.24,2,canonical,0.810000,100
ablation,IT,0.24,2,fragmented,0.500000,100
ablation,IT,0.24,2,low_contrast,0.830000,100
ablation,IT,0.24,2,noise,0.740000,100
ablation,IT,0.24,2,crowded,0.400000,100
ablation,IT,0.24,2,rotated,0.670000,100
ablation,IT,0.24,2,sheared,0.730000,100
ablation,V1,0.24,3,canonical,0.700000,100
ablation,V1,0.24,3,fragmented,0.390000,100
ablation,V1,0.24,3,low_contrast,0.450000,100
ablation,V1,0.24,3,noise,0.790000,100
ablation,V1,0.24,3,crowded,0.290000,100
ablation,V1,0.24,3,rotated,0.550000,100
ablation,V1,0.24,3,sheared,0.560000,100
ablation,V2,0.24,3,canonical,0.550000,100
ablation,V2,0.24,3,fragmented,0.330000,100
ablation,V2,0.24,3,low_contrast,0.400000,100
ablation,V2,0.24,3,noise,0.300000,100
ablation,V2,0.24,3,crowded,0.270000,100
ablation,V2,0.24,3,rotated,0.380000,100
ablation,V2,0.24,3,sheared,0.300000,100
ablation,V4,0.24,3,canonical,0.750000,100
ablation,V4,0.24,3,fragmented,0.250000,100
ablation,V4,0.24,3,low_contrast,0.530000,100
ablation,V4,0.24,3,noise,0.540000,100
ablation,V4,0.24,3,crowded,0.210000,100
ablation,V4,0.24,3,rotated,0.420000,100
ablation,V4,0.24,3,sheared,0.400000,100
ablation,IT,0.24,3,canonical,0.900000,100
ablation,IT,0.24,3,fragmented,0.510000,100
ablation,IT,0.24,3,low_contrast,0.820000,100
ablation,IT,0.24,3,noise,0.900000,100
ablation,IT,0.24,3,crowded,0.360000,100
ablation,IT,0.24,3,rotated,0.660000,100
ablation,IT,0.24,3,sheared,0.730000,100
ablation,V1,0.24,4,canonical,0.620000,100
ablation,V1,0.24,4,fragmented,0.240000,100
ablation,V1,0.24,4,low_contrast,0.300000,100
ablation,V1,0.24,4,noise,0.460000,100
ablation,V1,0.24,4,crowded,0.310000,100
ablation,V1,0.24,4,rotated,0.460000,100
ablation,V1,0.24,4,sheared,0.370000,100
ablation,V2,0.24,4,canonical,0.780000,100
ablation,V2,0.24,4,fragmented,0.280000,100
ablation,V2,0.24,4,low_contrast,0.370000,100
ablation,V2,0.24,4,noise,0.100000,100
ablation,V2,0.24,4,crowded,0.250000,100
ablation,V2,0.24,4,rotated,0.650000,100
ablation,V2,0.24,4,sheared,0.500000,100
ablation,V4,0.24,4,canonical,0.630000,100
ablation,V4,0.24,4,fragmented,0.390000,100
ablation,V4,0.24,4,low_contrast,0.450000,100
ablation,V4,0.24,4,noise,0.390000,100
ablation,V4,0.24,4,crowded,0.180000,100
ablation,V4,0.24,4,rotated,0.470000,100
ablation,V4,0.24,4,sheared,0.450000,100
ablation,IT,0.24,4,canonical,0.660000,100
ablation,IT,0.24,4,fragmented,0.430000,100
ablation,IT,0.24,4,low_contrast,0.710000,100
ablation,IT,0.24,4,noise,0.670000,100
ablation,IT,0.24,4,crowded,0.400000,100
ablation,IT,0.24,4,rotated,0.490000,100
ablation,IT,0.24,4,sheared,0.540000,100
ablation,V1,0.24,5,canonical,0.530000,100
ablation,V1,0.24,5,fragmented,0.350000,100
ablation,V1,0.24,5,low_contrast,0.280000,100
ablation,V1,0.24,5,noise,0.900000,100
ablation,V1,0.24,5,crowded,0.220000,100
ablation,V1,0.24,5,rotated,0.530000,100
ablation,V1,0.24,5,sheared,0.440000,100
ablation,V2,0.24,5,canonical,0.890000,100
ablation,V2,0.24,5,fragmented,0.430000,100
ablation,V2,0.24,5,low_contrast,0.770000,100
ablation,V2,0.24,5,noise,0.450000,100
ablation,V2,0.24,5,crowded,0.280000,100
ablation,V2,0.24,5,rotated,0.550000,100
ablation,V2,0.24,5,sheared,0.490000,100
ablation,V4,0.24,5,canonical,0.530000,100
ablation,V4,0.24,5,fragmented,0.340000,100
ablation,V4,0.24,5,low_contrast,0.530000,100
ablation,V4,0.24,5,noise,0.630000,100
ablation,V4,0.24,5,crowded,0.130000,100
ablation,V4,0.24,5,rotated,0.400000,100
ablation,V4,0.24,5,sheared,0.540000,100
ablation,IT,0.24,5,canonical,0.910000,100
ablation,IT,0.24,5,fragmented,0.540000,100
ablation,IT,0.24,5,low_contrast,0.940000,100
ablation,IT,0.24,5,noise,0.840000,100
ablation,IT,0.24,5,crowded,0.440000,100
ablation,IT,0.24,5,rotated,0.780000,100
ablation,IT,0.24,5,sheared,0.720000,100
ablation,V1,0.36,0,canonical,0.810000,100
ablation,V1,0.36,0,fragmented,0.350000,100
ablation,V1,0.36,0,low_contrast,0.340000,100
ablation,V1,0.36,0,noise,0.440000,100
ablation,V1,0.36,0,crowded,0.290000,100
ablation,V1,0.36,0,rotated,0.700000,100
ablation,V1,0.36,0,sheared,0.460000,100
ablation,V2,0.36,0,canonical,0.890000,100
ablation,V2,0.36,0,fragmented,0.440000,100
ablation,V2,0.36,0,low_contrast,0.510000,100
ablation,V2,0.36,0,noise,0.340000,100
ablation,V2,0.36,0,crowded,0.250000,100
ablation,V2,0.36,0,rotated,0.680000,100
ablation,V2,0.36,0,sheared,0.540000,100
ablation,V4,0.36,0,canonical,0.410000,100
ablation,V4,0.36,0,fragmented,0.260000,100
ablation,V4,0.36,0,low_contrast,0.290000,100
ablation,V4,0.36,0,noise,0.590000,100
ablation,V4,0.36,0,crowded,0.190000,100
ablation,V4,0.36,0,rotated,0.400000,100
ablation,V4,0.36,0,sheared,0.410000,100
ablation,IT,0.36,0,canonical,0.830000,100
ablation,IT,0.36,0,fragmented,0.380000,100
ablation,IT,0.36,0,low_contrast,0.760000,100
ablation,IT,0.36,0,noise,0.730000,100
ablation,IT,0.36,0,crowded,0.410000,100
ablation,IT,0.36,0,rotated,0.720000,100
ablation,IT,0.36,0,sheared,0.590000,100
ablation,V1,0.36,1,canonical,0.580000,100
ablation,V1,0.36,1,fragmented,0.270000,100
ablation,V1,0.36,1,low_contrast,0.490000,100
ablation,V1,0.36,1,noise,0.120000,100
ablation,V1,0.36,1,crowded,0.190000,100
ablation,V1,0.36,1,rotated,0.410000,100
ablation,V1,0.36,1,sheared,0.310000,100
ablation,V2,0.36,1,canonical,0.830000,100
ablation,V2,0.36,1,fragmented,0.350000,100
ablation,V2,0.36,1,low_contrast,0.390000,100
ablation,V2,0.36,1,noise,0.510000,100
ablation,V2,0.36,1,crowded,0.230000,100
ablation,V2,0.36,1,rotated,0.560000,100
ablation,V2,0.36,1,sheared,0.360000,100
ablation,V4,0.36,1,canonical,0.570000,100
ablation,V4,0.36,1,fragmented,0.370000,100
ablation,V4,0.36,1,low_contrast,0.480000,100
ablation,V4,0.36,1,noise,0.190000,100
ablation,V4,0.36,1,crowded,0.140000,100
ablation,V4,0.36,1,rotated,0.450000,100
ablation,V4,0.36,1,sheared,0.370000,100
ablation,IT,0.36,1,canonical,0.730000,100
ablation,IT,0.36,1,fragmented,0.370000,100
ablation,IT,0.36,1,low_contrast,0.720000,100
ablation,IT,0.36,1,noise,0.850000,100
ablation,IT,0.36,1,crowded,0.370000,100
ablation,IT,0.36,1,rotated,0.640000,100
ablation,IT,0.36,1,sheared,0.670000,100
ablation,V1,0.36,2,canonical,0.760000,100
ablation,V1,0.36,2,fragmented,0.390000,100
ablation,V1,0.36,2,low_contrast,0.320000,100
ablation,V1,0.36,2,noise,0.340000,100
ablation,V1,0.36,2,crowded,0.260000,100
ablation,V1,0.36,2,rotated,0.560000,100
ablation,V1,0.36,2,sheared,0.640000,100
ablation,V2,0.36,2,canonical,0.840000,100
